selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
risk_adjusted_utility,32,"[0.3, 0.2, 0.5]",stage2_ext_011_obj_1,-170.9281005859375,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,33,"[0.3, 0.3, 0.4]",stage1_pref_000_ckpt_191,-158.24822998046875,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,33,"[0.3, 0.3, 0.4]",stage2_ext_011_obj_1,-180.14222717285156,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,33,"[0.3, 0.3, 0.4]",stage2_ext_011_obj_1,-180.14222717285156,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,34,"[0.3, 0.4, 0.3]",stage1_pref_000_ckpt_191,-165.2304229736328,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,34,"[0.3, 0.4, 0.3]",stage2_ext_011_obj_1,-189.35638427734375,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,34,"[0.3, 0.4, 0.3]",stage2_ext_011_obj_1,-189.35638427734375,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,35,"[0.3, 0.5, 0.2]",stage1_pref_000_ckpt_191,-172.21261596679688,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
strict_lexi,35,"[0.3, 0.5, 0.2]",stage2_ext_011_obj_1,-198.57052612304688,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
risk_adjusted_utility,35,"[0.3, 0.5, 0.2]",stage2_ext_011_obj_1,-198.57052612304688,False,False,-4.091687202453613,-116.2161865234375,-24.27775001525879,4.591687202453613,0.8,0.9225
utility_argmax,36,"[0.3, 0.6, 0.1]",stage1_pref_000_ckpt_191,-179.19482421875,False,False,-10.666250228881836,-109.0921859741211,-30.797250747680664,11.166250228881836,0.375,0.99025
