selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
strict_lexi,23,"[0.2, 0.2, 0.6]",stage1_pref_000_ckpt_008,-27.540250778198242,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,23,"[0.2, 0.2, 0.6]",stage1_pref_000_ckpt_015,-22.872501373291016,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_015,-23.803251266479492,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_008,-28.809375762939453,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,24,"[0.2, 0.3, 0.5]",stage1_pref_000_ckpt_015,-23.803251266479492,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_015,-24.73400115966797,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_008,-30.07849884033203,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,25,"[0.2, 0.4, 0.4]",stage1_pref_000_ckpt_015,-24.73400115966797,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_015,-25.664751052856445,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_008,-31.347625732421875,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,26,"[0.2, 0.5, 0.3]",stage1_pref_000_ckpt_015,-25.664751052856445,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_015,-26.595500946044922,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_008,-32.61674880981445,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_015,-26.595500946044922,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_015,-27.5262508392334,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_008,-33.88587188720703,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_015,-27.5262508392334,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_015,-28.457000732421875,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_008,-35.154998779296875,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
risk_adjusted_utility,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_015,-28.457000732421875,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
utility_argmax,30,"[0.3, 0.0, 0.7]",stage1_pref_000_ckpt_015,-29.38150405883789,False,False,-0.65,-20.080249786376953,-4.36099910736084,0.0,0.9,0.925
strict_lexi,30,"[0.3, 0.0, 0.7]",stage1_pref_000_ckpt_008,-35.37050247192383,False,False,-0.44999999999999996,-17.712499618530273,-4.228999614715576,0.0,0.7,0.9
