method_name,display_name,seed,preference_index,pref_security,pref_business,pref_cost,assigned_policy_id,utility
ours_stage2,Ours Stage2,23,15,0.10000000149011612,0.4000000059604645,0.5,stage2_ext_000_obj_0,-92.35720825195312
ours_stage2,Ours Stage2,23,16,0.10000000149011612,0.5,0.4000000059604645,stage2_ext_000_obj_0,-99.99203491210938
ours_stage2,Ours Stage2,23,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage2_ext_000_obj_0,-107.6268539428711
ours_stage2,Ours Stage2,23,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage2_ext_000_obj_0,-115.26168060302734
ours_stage2,Ours Stage2,23,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage2_ext_000_obj_0,-122.89649963378906
ours_stage2,Ours Stage2,23,20,0.10000000149011612,0.8999999761581421,0.0,stage2_ext_000_obj_0,-130.5313262939453
ours_stage2,Ours Stage2,23,21,0.20000000298023224,0.0,0.800000011920929,stage2_ext_000_obj_0,-97.72958374023438
ours_stage2,Ours Stage2,23,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage2_ext_000_obj_0,-105.36441040039062
ours_stage2,Ours Stage2,23,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage2_ext_000_obj_0,-112.99923706054688
ours_stage2,Ours Stage2,23,24,0.20000000298023224,0.30000001192092896,0.5,stage2_ext_000_obj_0,-120.6340560913086
ours_stage2,Ours Stage2,23,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage2_ext_000_obj_0,-128.2688751220703
ours_stage2,Ours Stage2,23,26,0.20000000298023224,0.5,0.30000001192092896,stage2_ext_000_obj_0,-135.90370178222656
ours_stage2,Ours Stage2,23,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage2_ext_000_obj_0,-143.53851318359375
ours_stage2,Ours Stage2,23,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage2_ext_000_obj_0,-151.17333984375
ours_stage2,Ours Stage2,23,29,0.20000000298023224,0.800000011920929,0.0,stage2_ext_000_obj_0,-158.80816650390625
ours_stage2,Ours Stage2,23,30,0.30000001192092896,0.0,0.699999988079071,stage2_ext_000_obj_0,-133.64126586914062
ours_stage2,Ours Stage2,23,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage2_ext_000_obj_0,-141.2760772705078
ours_stage2,Ours Stage2,23,32,0.30000001192092896,0.20000000298023224,0.5,stage2_ext_000_obj_0,-148.91090393066406
ours_stage2,Ours Stage2,23,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage2_ext_000_obj_0,-156.5457305908203
ours_stage2,Ours Stage2,23,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage2_ext_000_obj_0,-164.18055725097656
ours_stage2,Ours Stage2,23,35,0.30000001192092896,0.5,0.20000000298023224,stage2_ext_000_obj_0,-171.81536865234375
ours_stage2,Ours Stage2,23,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage2_ext_000_obj_0,-179.4501953125
ours_stage2,Ours Stage2,23,37,0.30000001192092896,0.699999988079071,0.0,stage2_ext_000_obj_0,-187.08502197265625
ours_stage2,Ours Stage2,23,38,0.4000000059604645,0.0,0.6000000238418579,stage2_ext_000_obj_0,-169.55291748046875
ours_stage2,Ours Stage2,23,39,0.4000000059604645,0.10000000149011612,0.5,stage2_ext_000_obj_0,-177.187744140625
ours_stage2,Ours Stage2,23,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage2_ext_000_obj_0,-184.82257080078125
ours_stage2,Ours Stage2,23,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage2_ext_000_obj_0,-192.4573974609375
ours_stage2,Ours Stage2,23,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage2_ext_000_obj_0,-200.0922088623047
ours_stage2,Ours Stage2,23,43,0.4000000059604645,0.5,0.10000000149011612,stage2_ext_000_obj_0,-207.72703552246094
ours_stage2,Ours Stage2,23,44,0.4000000059604645,0.6000000238418579,0.0,stage2_ext_000_obj_0,-215.3618621826172
ours_stage2,Ours Stage2,23,45,0.5,0.0,0.5,stage2_ext_000_obj_0,-205.46458435058594
ours_stage2,Ours Stage2,23,46,0.5,0.10000000149011612,0.4000000059604645,stage2_ext_000_obj_0,-213.0994110107422
ours_stage2,Ours Stage2,23,47,0.5,0.20000000298023224,0.30000001192092896,stage2_ext_000_obj_0,-220.73423767089844
ours_stage2,Ours Stage2,23,48,0.5,0.30000001192092896,0.20000000298023224,stage2_ext_000_obj_0,-228.36904907226562
ours_stage2,Ours Stage2,23,49,0.5,0.4000000059604645,0.10000000149011612,stage2_ext_000_obj_0,-236.00387573242188
ours_stage2,Ours Stage2,23,50,0.5,0.5,0.0,stage2_ext_000_obj_0,-243.63870239257812
ours_stage2,Ours Stage2,23,51,0.6000000238418579,0.0,0.4000000059604645,stage2_ext_000_obj_0,-241.3762664794922
ours_stage2,Ours Stage2,23,52,0.6000000238418579,0.10000000149011612,0.30000001192092896,stage2_ext_000_obj_0,-249.01109313964844
ours_stage2,Ours Stage2,23,53,0.6000000238418579,0.20000000298023224,0.20000000298023224,stage2_ext_000_obj_0,-256.6459045410156
ours_stage2,Ours Stage2,23,54,0.6000000238418579,0.30000001192092896,0.10000000149011612,stage2_ext_000_obj_0,-264.2807312011719
ours_stage2,Ours Stage2,23,55,0.6000000238418579,0.4000000059604645,0.0,stage2_ext_000_obj_0,-271.9155578613281
ours_stage2,Ours Stage2,23,56,0.699999988079071,0.0,0.30000001192092896,stage2_ext_000_obj_0,-277.2879333496094
ours_stage2,Ours Stage2,23,57,0.699999988079071,0.10000000149011612,0.20000000298023224,stage2_ext_000_obj_0,-284.9227294921875
ours_stage2,Ours Stage2,23,58,0.699999988079071,0.20000000298023224,0.10000000149011612,stage2_ext_000_obj_0,-292.5575866699219
ours_stage2,Ours Stage2,23,59,0.699999988079071,0.30000001192092896,0.0,stage2_ext_000_obj_0,-300.1923828125
ours_stage2,Ours Stage2,23,60,0.800000011920929,0.0,0.20000000298023224,stage2_ext_000_obj_0,-313.1995849609375
ours_stage2,Ours Stage2,23,61,0.800000011920929,0.10000000149011612,0.10000000149011612,stage2_ext_000_obj_0,-320.83441162109375
ours_stage2,Ours Stage2,23,62,0.800000011920929,0.20000000298023224,0.0,stage2_ext_000_obj_0,-328.46923828125
ours_stage2,Ours Stage2,23,63,0.8999999761581421,0.0,0.10000000149011612,stage2_ext_000_obj_0,-349.11126708984375
ours_stage2,Ours Stage2,23,64,0.8999999761581421,0.10000000149011612,0.0,stage2_ext_000_obj_0,-356.7460632324219
ours_stage2,Ours Stage2,23,65,1.0,0.0,0.0,stage2_ext_000_obj_0,-385.0229187011719
ours_stage2,Ours Stage2,29,0,0.0,0.0,1.0,stage1_pref_002_ckpt_191,-0.03333333507180214
ours_stage2,Ours Stage2,29,1,0.0,0.10000000149011612,0.8999999761581421,stage1_pref_002_ckpt_191,-16.41516876220703
ours_stage2,Ours Stage2,29,2,0.0,0.20000000298023224,0.800000011920929,stage1_pref_002_ckpt_191,-32.79700469970703
ours_stage2,Ours Stage2,29,3,0.0,0.30000001192092896,0.699999988079071,stage1_pref_001_ckpt_191,-48.28221893310547
ours_stage2,Ours Stage2,29,4,0.0,0.4000000059604645,0.6000000238418579,stage1_pref_001_ckpt_191,-56.02879333496094
ours_stage2,Ours Stage2,29,5,0.0,0.5,0.5,stage1_pref_001_ckpt_191,-63.775367736816406
ours_stage2,Ours Stage2,29,6,0.0,0.6000000238418579,0.4000000059604645,stage1_pref_001_ckpt_191,-71.52194213867188
ours_stage2,Ours Stage2,29,7,0.0,0.699999988079071,0.30000001192092896,stage1_pref_001_ckpt_191,-79.26850891113281
ours_stage2,Ours Stage2,29,8,0.0,0.800000011920929,0.20000000298023224,stage1_pref_001_ckpt_191,-87.01508331298828
ours_stage2,Ours Stage2,29,9,0.0,0.8999999761581421,0.10000000149011612,stage1_pref_001_ckpt_191,-94.76165771484375
ours_stage2,Ours Stage2,29,10,0.0,1.0,0.0,stage1_pref_001_ckpt_191,-102.50823211669922
ours_stage2,Ours Stage2,29,11,0.10000000149011612,0.0,0.8999999761581421,stage2_ext_001_obj_1,-63.77808380126953
ours_stage2,Ours Stage2,29,12,0.10000000149011612,0.10000000149011612,0.800000011920929,stage2_ext_001_obj_1,-71.68718719482422
ours_stage2,Ours Stage2,29,13,0.10000000149011612,0.20000000298023224,0.699999988079071,stage2_ext_001_obj_1,-79.5962905883789
ours_stage2,Ours Stage2,29,14,0.10000000149011612,0.30000001192092896,0.6000000238418579,stage2_ext_001_obj_1,-87.5053939819336
ours_stage2,Ours Stage2,29,15,0.10000000149011612,0.4000000059604645,0.5,stage2_ext_001_obj_1,-95.41449737548828
ours_stage2,Ours Stage2,29,16,0.10000000149011612,0.5,0.4000000059604645,stage2_ext_001_obj_1,-103.3236083984375
ours_stage2,Ours Stage2,29,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage2_ext_000_obj_0,-110.95573425292969
ours_stage2,Ours Stage2,29,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage2_ext_000_obj_0,-118.39224243164062
ours_stage2,Ours Stage2,29,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage2_ext_000_obj_0,-125.8287582397461
ours_stage2,Ours Stage2,29,20,0.10000000149011612,0.8999999761581421,0.0,stage2_ext_000_obj_0,-133.2652587890625
ours_stage2,Ours Stage2,29,21,0.20000000298023224,0.0,0.800000011920929,stage2_ext_001_obj_1,-101.64949798583984
ours_stage2,Ours Stage2,29,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage2_ext_001_obj_1,-109.55860137939453
ours_stage2,Ours Stage2,29,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage2_ext_001_obj_1,-117.46770477294922
ours_stage2,Ours Stage2,29,24,0.20000000298023224,0.30000001192092896,0.5,stage2_ext_001_obj_1,-125.3768081665039
ours_stage2,Ours Stage2,29,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage2_ext_001_obj_1,-133.28591918945312
ours_stage2,Ours Stage2,29,26,0.20000000298023224,0.5,0.30000001192092896,stage2_ext_000_obj_0,-141.0725555419922
ours_stage2,Ours Stage2,29,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage2_ext_000_obj_0,-148.50906372070312
ours_stage2,Ours Stage2,29,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage2_ext_000_obj_0,-155.945556640625
ours_stage2,Ours Stage2,29,29,0.20000000298023224,0.800000011920929,0.0,stage2_ext_000_obj_0,-163.382080078125
ours_stage2,Ours Stage2,29,30,0.30000001192092896,0.0,0.699999988079071,stage2_ext_001_obj_1,-139.5209197998047
ours_stage2,Ours Stage2,29,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage2_ext_001_obj_1,-147.43002319335938
ours_stage2,Ours Stage2,29,32,0.30000001192092896,0.20000000298023224,0.5,stage2_ext_001_obj_1,-155.33914184570312
ours_stage2,Ours Stage2,29,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage2_ext_001_obj_1,-163.2482452392578
ours_stage2,Ours Stage2,29,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage2_ext_001_obj_1,-171.1573486328125
ours_stage2,Ours Stage2,29,35,0.30000001192092896,0.5,0.20000000298023224,stage2_ext_000_obj_0,-178.62588500976562
ours_stage2,Ours Stage2,29,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage2_ext_000_obj_0,-186.06239318847656
ours_stage2,Ours Stage2,29,37,0.30000001192092896,0.699999988079071,0.0,stage2_ext_000_obj_0,-193.4989013671875
ours_stage2,Ours Stage2,29,38,0.4000000059604645,0.0,0.6000000238418579,stage2_ext_001_obj_1,-177.392333984375
ours_stage2,Ours Stage2,29,39,0.4000000059604645,0.10000000149011612,0.5,stage2_ext_001_obj_1,-185.3014373779297
ours_stage2,Ours Stage2,29,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage2_ext_001_obj_1,-193.21054077148438
ours_stage2,Ours Stage2,29,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage2_ext_001_obj_1,-201.11964416503906
ours_stage2,Ours Stage2,29,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage2_ext_000_obj_0,-208.7427215576172
ours_stage2,Ours Stage2,29,43,0.4000000059604645,0.5,0.10000000149011612,stage2_ext_000_obj_0,-216.17921447753906
ours_stage2,Ours Stage2,29,44,0.4000000059604645,0.6000000238418579,0.0,stage2_ext_000_obj_0,-223.61573791503906
ours_stage2,Ours Stage2,29,45,0.5,0.0,0.5,stage2_ext_001_obj_1,-215.2637481689453
ours_stage2,Ours Stage2,29,46,0.5,0.10000000149011612,0.4000000059604645,stage2_ext_001_obj_1,-223.1728515625
ours_stage2,Ours Stage2,29,47,0.5,0.20000000298023224,0.30000001192092896,stage2_ext_001_obj_1,-231.0819549560547
ours_stage2,Ours Stage2,29,48,0.5,0.30000001192092896,0.20000000298023224,stage2_ext_000_obj_0,-238.85952758789062
ours_stage2,Ours Stage2,29,49,0.5,0.4000000059604645,0.10000000149011612,stage2_ext_000_obj_0,-246.2960205078125
ours_stage2,Ours Stage2,29,50,0.5,0.5,0.0,stage2_ext_000_obj_0,-253.7325439453125
ours_stage2,Ours Stage2,29,51,0.6000000238418579,0.0,0.4000000059604645,stage2_ext_001_obj_1,-253.1351776123047
ours_stage2,Ours Stage2,29,52,0.6000000238418579,0.10000000149011612,0.30000001192092896,stage2_ext_001_obj_1,-261.0442810058594
ours_stage2,Ours Stage2,29,53,0.6000000238418579,0.20000000298023224,0.20000000298023224,stage2_ext_001_obj_1,-268.953369140625
ours_stage2,Ours Stage2,29,54,0.6000000238418579,0.30000001192092896,0.10000000149011612,stage2_ext_000_obj_0,-276.412841796875
ours_stage2,Ours Stage2,29,55,0.6000000238418579,0.4000000059604645,0.0,stage2_ext_000_obj_0,-283.849365234375
ours_stage2,Ours Stage2,29,56,0.699999988079071,0.0,0.30000001192092896,stage2_ext_001_obj_1,-291.0065612792969
ours_stage2,Ours Stage2,29,57,0.699999988079071,0.10000000149011612,0.20000000298023224,stage2_ext_001_obj_1,-298.9156494140625
ours_stage2,Ours Stage2,29,58,0.699999988079071,0.20000000298023224,0.10000000149011612,stage2_ext_000_obj_0,-306.5296630859375
ours_stage2,Ours Stage2,29,59,0.699999988079071,0.30000001192092896,0.0,stage2_ext_000_obj_0,-313.9661560058594
ours_stage2,Ours Stage2,29,60,0.800000011920929,0.0,0.20000000298023224,stage2_ext_001_obj_1,-328.87799072265625
ours_stage2,Ours Stage2,29,61,0.800000011920929,0.10000000149011612,0.10000000149011612,stage2_ext_000_obj_0,-336.6465148925781
ours_stage2,Ours Stage2,29,62,0.800000011920929,0.20000000298023224,0.0,stage2_ext_000_obj_0,-344.0830383300781
ours_stage2,Ours Stage2,29,63,0.8999999761581421,0.0,0.10000000149011612,stage2_ext_001_obj_1,-366.7493896484375
ours_stage2,Ours Stage2,29,64,0.8999999761581421,0.10000000149011612,0.0,stage2_ext_000_obj_0,-374.1998291015625
ours_stage2,Ours Stage2,29,65,1.0,0.0,0.0,stage2_ext_000_obj_0,-404.316650390625
stage1_only,Stage1 Only,7,0,0.0,0.0,1.0,stage1_pref_002_ckpt_191,-0.05000000074505806
stage1_only,Stage1 Only,7,1,0.0,0.10000000149011612,0.8999999761581421,stage1_pref_002_ckpt_191,-16.43187713623047
stage1_only,Stage1 Only,7,2,0.0,0.20000000298023224,0.800000011920929,stage1_pref_002_ckpt_191,-32.81375503540039
stage1_only,Stage1 Only,7,3,0.0,0.30000001192092896,0.699999988079071,stage1_pref_002_ckpt_191,-49.19562911987305
stage1_only,Stage1 Only,7,4,0.0,0.4000000059604645,0.6000000238418579,stage1_pref_000_ckpt_191,-58.883792877197266
stage1_only,Stage1 Only,7,5,0.0,0.5,0.5,stage1_pref_000_ckpt_191,-65.8659896850586
stage1_only,Stage1 Only,7,6,0.0,0.6000000238418579,0.4000000059604645,stage1_pref_000_ckpt_191,-72.84819030761719
stage1_only,Stage1 Only,7,7,0.0,0.699999988079071,0.30000001192092896,stage1_pref_000_ckpt_191,-79.83038330078125
stage1_only,Stage1 Only,7,8,0.0,0.800000011920929,0.20000000298023224,stage1_pref_000_ckpt_191,-86.81258392333984
stage1_only,Stage1 Only,7,9,0.0,0.8999999761581421,0.10000000149011612,stage1_pref_000_ckpt_191,-93.7947769165039
stage1_only,Stage1 Only,7,10,0.0,1.0,0.0,stage1_pref_000_ckpt_191,-100.7769775390625
stage1_only,Stage1 Only,7,11,0.10000000149011612,0.0,0.8999999761581421,stage1_pref_000_ckpt_191,-66.40387725830078
stage1_only,Stage1 Only,7,12,0.10000000149011612,0.10000000149011612,0.800000011920929,stage1_pref_000_ckpt_191,-73.38607788085938
stage1_only,Stage1 Only,7,13,0.10000000149011612,0.20000000298023224,0.699999988079071,stage1_pref_000_ckpt_191,-80.36827087402344
stage1_only,Stage1 Only,7,14,0.10000000149011612,0.30000001192092896,0.6000000238418579,stage1_pref_000_ckpt_191,-87.35047912597656
stage1_only,Stage1 Only,7,15,0.10000000149011612,0.4000000059604645,0.5,stage1_pref_000_ckpt_191,-94.3326644897461
stage1_only,Stage1 Only,7,16,0.10000000149011612,0.5,0.4000000059604645,stage1_pref_000_ckpt_191,-101.31486511230469
stage1_only,Stage1 Only,7,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage1_pref_000_ckpt_191,-108.29706573486328
stage1_only,Stage1 Only,7,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage1_pref_000_ckpt_191,-115.27925872802734
stage1_only,Stage1 Only,7,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage1_pref_000_ckpt_191,-122.2614517211914
stage1_only,Stage1 Only,7,20,0.10000000149011612,0.8999999761581421,0.0,stage1_pref_000_ckpt_191,-129.24365234375
stage1_only,Stage1 Only,7,21,0.20000000298023224,0.0,0.800000011920929,stage1_pref_000_ckpt_191,-101.85275268554688
stage1_only,Stage1 Only,7,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage1_pref_000_ckpt_191,-108.83495330810547
stage1_only,Stage1 Only,7,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage1_pref_000_ckpt_191,-115.81715393066406
stage1_only,Stage1 Only,7,24,0.20000000298023224,0.30000001192092896,0.5,stage1_pref_000_ckpt_191,-122.79934692382812
stage1_only,Stage1 Only,7,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage1_pref_000_ckpt_191,-129.7815399169922
stage1_only,Stage1 Only,7,26,0.20000000298023224,0.5,0.30000001192092896,stage1_pref_000_ckpt_191,-136.7637481689453
stage1_only,Stage1 Only,7,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage1_pref_000_ckpt_191,-143.74594116210938
stage1_only,Stage1 Only,7,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage1_pref_000_ckpt_191,-150.72813415527344
stage1_only,Stage1 Only,7,29,0.20000000298023224,0.800000011920929,0.0,stage1_pref_000_ckpt_191,-157.7103271484375
stage1_only,Stage1 Only,7,30,0.30000001192092896,0.0,0.699999988079071,stage1_pref_000_ckpt_191,-137.3016357421875
stage1_only,Stage1 Only,7,31,0.30000001192092896,0.10000000149011612,0.6000000238418579,stage1_pref_000_ckpt_191,-144.28382873535156
stage1_only,Stage1 Only,7,32,0.30000001192092896,0.20000000298023224,0.5,stage1_pref_000_ckpt_191,-151.26602172851562
stage1_only,Stage1 Only,7,33,0.30000001192092896,0.30000001192092896,0.4000000059604645,stage1_pref_000_ckpt_191,-158.24822998046875
stage1_only,Stage1 Only,7,34,0.30000001192092896,0.4000000059604645,0.30000001192092896,stage1_pref_000_ckpt_191,-165.2304229736328
stage1_only,Stage1 Only,7,35,0.30000001192092896,0.5,0.20000000298023224,stage1_pref_000_ckpt_191,-172.21261596679688
stage1_only,Stage1 Only,7,36,0.30000001192092896,0.6000000238418579,0.10000000149011612,stage1_pref_000_ckpt_191,-179.19482421875
stage1_only,Stage1 Only,7,37,0.30000001192092896,0.699999988079071,0.0,stage1_pref_000_ckpt_191,-186.17701721191406
stage1_only,Stage1 Only,7,38,0.4000000059604645,0.0,0.6000000238418579,stage1_pref_000_ckpt_191,-172.75050354003906
stage1_only,Stage1 Only,7,39,0.4000000059604645,0.10000000149011612,0.5,stage1_pref_000_ckpt_191,-179.73269653320312
stage1_only,Stage1 Only,7,40,0.4000000059604645,0.20000000298023224,0.4000000059604645,stage1_pref_000_ckpt_191,-186.71490478515625
stage1_only,Stage1 Only,7,41,0.4000000059604645,0.30000001192092896,0.30000001192092896,stage1_pref_000_ckpt_191,-193.6970977783203
stage1_only,Stage1 Only,7,42,0.4000000059604645,0.4000000059604645,0.20000000298023224,stage1_pref_000_ckpt_191,-200.67929077148438
stage1_only,Stage1 Only,7,43,0.4000000059604645,0.5,0.10000000149011612,stage1_pref_000_ckpt_191,-207.6614990234375
stage1_only,Stage1 Only,7,44,0.4000000059604645,0.6000000238418579,0.0,stage1_pref_000_ckpt_191,-214.64369201660156
stage1_only,Stage1 Only,7,45,0.5,0.0,0.5,stage1_pref_000_ckpt_191,-208.19937133789062
stage1_only,Stage1 Only,7,46,0.5,0.10000000149011612,0.4000000059604645,stage1_pref_000_ckpt_191,-215.18157958984375
stage1_only,Stage1 Only,7,47,0.5,0.20000000298023224,0.30000001192092896,stage1_pref_000_ckpt_191,-222.1637725830078
stage1_only,Stage1 Only,7,48,0.5,0.30000001192092896,0.20000000298023224,stage1_pref_000_ckpt_191,-229.14596557617188
stage1_only,Stage1 Only,7,49,0.5,0.4000000059604645,0.10000000149011612,stage1_pref_000_ckpt_191,-236.128173828125
stage1_only,Stage1 Only,7,50,0.5,0.5,0.0,stage1_pref_000_ckpt_191,-243.11036682128906
stage1_only,Stage1 Only,7,51,0.6000000238418579,0.0,0.4000000059604645,stage1_pref_000_ckpt_191,-243.6482696533203
stage1_only,Stage1 Only,7,52,0.6000000238418579,0.10000000149011612,0.30000001192092896,stage1_pref_000_ckpt_191,-250.63046264648438
stage1_only,Stage1 Only,7,53,0.6000000238418579,0.20000000298023224,0.20000000298023224,stage1_pref_000_ckpt_191,-257.6126708984375
stage1_only,Stage1 Only,7,54,0.6000000238418579,0.30000001192092896,0.10000000149011612,stage1_pref_000_ckpt_191,-264.5948486328125
stage1_only,Stage1 Only,7,55,0.6000000238418579,0.4000000059604645,0.0,stage1_pref_000_ckpt_191,-271.5770568847656
stage1_only,Stage1 Only,7,56,0.699999988079071,0.0,0.30000001192092896,stage1_pref_000_ckpt_191,-279.0971374511719
stage1_only,Stage1 Only,7,57,0.699999988079071,0.10000000149011612,0.20000000298023224,stage1_pref_000_ckpt_191,-286.079345703125
stage1_only,Stage1 Only,7,58,0.699999988079071,0.20000000298023224,0.10000000149011612,stage1_pref_000_ckpt_191,-293.0615234375
stage1_only,Stage1 Only,7,59,0.699999988079071,0.30000001192092896,0.0,stage1_pref_000_ckpt_191,-300.0437316894531
stage1_only,Stage1 Only,7,60,0.800000011920929,0.0,0.20000000298023224,stage1_pref_000_ckpt_191,-314.5460205078125
stage1_only,Stage1 Only,7,61,0.800000011920929,0.10000000149011612,0.10000000149011612,stage1_pref_000_ckpt_191,-321.5281982421875
stage1_only,Stage1 Only,7,62,0.800000011920929,0.20000000298023224,0.0,stage1_pref_000_ckpt_191,-328.5104064941406
stage1_only,Stage1 Only,7,63,0.8999999761581421,0.0,0.10000000149011612,stage1_pref_000_ckpt_191,-349.994873046875
stage1_only,Stage1 Only,7,64,0.8999999761581421,0.10000000149011612,0.0,stage1_pref_000_ckpt_191,-356.9770812988281
stage1_only,Stage1 Only,7,65,1.0,0.0,0.0,stage1_pref_000_ckpt_191,-385.4437561035156
stage1_only,Stage1 Only,11,0,0.0,0.0,1.0,stage1_pref_002_ckpt_191,-0.02500000037252903
stage1_only,Stage1 Only,11,1,0.0,0.10000000149011612,0.8999999761581421,stage1_pref_002_ckpt_191,-16.40826988220215
stage1_only,Stage1 Only,11,2,0.0,0.20000000298023224,0.800000011920929,stage1_pref_002_ckpt_191,-32.791542053222656
stage1_only,Stage1 Only,11,3,0.0,0.30000001192092896,0.699999988079071,stage1_pref_002_ckpt_191,-49.1748161315918
stage1_only,Stage1 Only,11,4,0.0,0.4000000059604645,0.6000000238418579,stage1_pref_002_ckpt_191,-65.5580825805664
stage1_only,Stage1 Only,11,5,0.0,0.5,0.5,stage1_pref_001_ckpt_096,-77.3918228149414
stage1_only,Stage1 Only,11,6,0.0,0.6000000238418579,0.4000000059604645,stage1_pref_001_ckpt_096,-88.1568603515625
stage1_only,Stage1 Only,11,7,0.0,0.699999988079071,0.30000001192092896,stage1_pref_003_ckpt_191,-98.10804748535156
stage1_only,Stage1 Only,11,8,0.0,0.800000011920929,0.20000000298023224,stage1_pref_003_ckpt_191,-107.67283630371094
stage1_only,Stage1 Only,11,9,0.0,0.8999999761581421,0.10000000149011612,stage1_pref_003_ckpt_191,-117.23760223388672
stage1_only,Stage1 Only,11,10,0.0,1.0,0.0,stage1_pref_003_ckpt_191,-126.8023910522461
stage1_only,Stage1 Only,11,11,0.10000000149011612,0.0,0.8999999761581421,stage1_pref_000_ckpt_191,-72.82362365722656
stage1_only,Stage1 Only,11,12,0.10000000149011612,0.10000000149011612,0.800000011920929,stage1_pref_000_ckpt_191,-84.05482482910156
stage1_only,Stage1 Only,11,13,0.10000000149011612,0.20000000298023224,0.699999988079071,stage1_pref_000_ckpt_096,-94.7811050415039
stage1_only,Stage1 Only,11,14,0.10000000149011612,0.30000001192092896,0.6000000238418579,stage1_pref_000_ckpt_096,-104.62007141113281
stage1_only,Stage1 Only,11,15,0.10000000149011612,0.4000000059604645,0.5,stage1_pref_000_ckpt_096,-114.45904541015625
stage1_only,Stage1 Only,11,16,0.10000000149011612,0.5,0.4000000059604645,stage1_pref_000_ckpt_096,-124.29801177978516
stage1_only,Stage1 Only,11,17,0.10000000149011612,0.6000000238418579,0.30000001192092896,stage1_pref_000_ckpt_096,-134.13699340820312
stage1_only,Stage1 Only,11,18,0.10000000149011612,0.699999988079071,0.20000000298023224,stage1_pref_000_ckpt_096,-143.97593688964844
stage1_only,Stage1 Only,11,19,0.10000000149011612,0.800000011920929,0.10000000149011612,stage1_pref_000_ckpt_096,-153.81491088867188
stage1_only,Stage1 Only,11,20,0.10000000149011612,0.8999999761581421,0.0,stage1_pref_000_ckpt_096,-163.6538848876953
stage1_only,Stage1 Only,11,21,0.20000000298023224,0.0,0.800000011920929,stage1_pref_000_ckpt_096,-120.91508483886719
stage1_only,Stage1 Only,11,22,0.20000000298023224,0.10000000149011612,0.699999988079071,stage1_pref_000_ckpt_096,-130.75405883789062
stage1_only,Stage1 Only,11,23,0.20000000298023224,0.20000000298023224,0.6000000238418579,stage1_pref_000_ckpt_096,-140.593017578125
stage1_only,Stage1 Only,11,24,0.20000000298023224,0.30000001192092896,0.5,stage1_pref_000_ckpt_096,-150.43199157714844
stage1_only,Stage1 Only,11,25,0.20000000298023224,0.4000000059604645,0.4000000059604645,stage1_pref_000_ckpt_096,-160.27096557617188
stage1_only,Stage1 Only,11,26,0.20000000298023224,0.5,0.30000001192092896,stage1_pref_000_ckpt_096,-170.10992431640625
stage1_only,Stage1 Only,11,27,0.20000000298023224,0.6000000238418579,0.20000000298023224,stage1_pref_000_ckpt_096,-179.94888305664062
stage1_only,Stage1 Only,11,28,0.20000000298023224,0.699999988079071,0.10000000149011612,stage1_pref_000_ckpt_096,-189.78785705566406
stage1_only,Stage1 Only,11,29,0.20000000298023224,0.800000011920929,0.0,stage1_pref_000_ckpt_096,-199.6268310546875
stage1_only,Stage1 Only,11,30,0.30000001192092896,0.0,0.699999988079071,stage1_pref_000_ckpt_096,-166.7270050048828
