selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
utility_argmax,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_191,-143.74594116210938,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_096,-166.87802124023438,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,27,"[0.2, 0.6, 0.2]",stage1_pref_000_ckpt_096,-166.87802124023438,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_191,-150.72813415527344,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_096,-176.10975646972656,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,28,"[0.2, 0.7, 0.1]",stage1_pref_000_ckpt_096,-176.10975646972656,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
utility_argmax,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_191,-157.7103271484375,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_096,-185.34149169921875,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,29,"[0.2, 0.8, 0.0]",stage1_pref_000_ckpt_191,-157.7103271484375,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,30,"[0.3, 0.0, 0.7]",stage2_ext_006_obj_1,-136.91867065429688,False,False,-9.630937576293945,-111.21430969238281,-29.45949935913086,10.130937576293945,0.525,0.97475
strict_lexi,30,"[0.3, 0.0, 0.7]",stage1_pref_000_ckpt_096,-154.6992950439453,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
